"uuid","userid","itemid","transcript","duration","number_of_words","words_per_minute","created_at","mp03_url","recorded_from","app_uuid","flag_invalid_moment","flag_dup_moment","prompt_category","prompt_construct","itemtext","source","prompt_id","swls_tot","student_status_prolific"
"v-f79fc0cd-d204-4e98-9f5a-e0a663e4daba","62c41fe598ab94de4d4f021e","PromptGoal","Yeah, The first step. Twist my satisfying. Like, uh, first step times. My goal will be hard work. Determination, prayer, confidence. I'm always to believe in yourself. These are the stuff that I will combine. Five tourists might go without prayer without being confident in yourself without believing yourself without being focused without being without being content with yourself. I don't think you can really achieve whatever you are aiming for, because life is all about determination because it is about ups and downs. And when you're down, you're not confident when you're down and you're not brave when you're down and you don't believe in yourself, I think that would get you. That was thank you more and more and more and more deep down that you can't even rise anymore. But when you go through the four times and you really want to fight or get to your goal, I think you need visas, which has to be your first point, which was to be your focus, which has to be your determination, you understand, to move forward, to try to fight, to fight and reach your goal. I think you need these stuff as the first step first to to achieve whatever you want to achieve. Because without this stuff, I think you can't get You can't get anywhere to achieve. You go.",102.6,226,132.163742690058,"2022-12-24T17:38:51.700Z","https://www.cameratag.com/assets/v-f79fc0cd-d204-4e98-9f5a-e0a663e4daba/mp3.mp3","https://lotic.qualtrics.com/jfe/form/SV_9NwfGbrxyxUZOku?PROLIFIC_PID=62c41fe598ab94de4d4f021e&STUDY_ID=639e73b38884ae6555e593ca&SESSION_ID=63a73313e4b22bd3b00b58a7","a-b14b7c20-5f43-013b-1cdd-02c7c2460d41",FALSE,FALSE,"Goals","Goals","If your goal was a more satisfying life, what would be your first step towards that goal?","Lets talk about wellbeing","prompt_01",29,"Yes"
"v-6638d3ec-b451-4c6a-aa95-2c784ceb5dd3","5f9e394bfc6fc63e6317cf9f","PromptGoal","my goal um in life was to have a more satisfying life. Um My education is what I believed would be the first step. Um I'm a firm believer that we never stop learning as humans and that education is the key to um continuing to progress society. I am currently um in college, but even after I graduate, I plan to continue learning um whether that's going for a masters or just continuing to live life and gaining experience that way. Um Outside of school, I'm currently studying coding and computer programming and learning how to operate. Start and own my own business uh in my free time. Uh education is also the beginning of every path that you can take in life for me. Without education about different paths in life, I would not be where I am today because I would not know where to go to get an education and how to continue giving myself an education um independently currently. Uh my mentors at school are the biggest source for many education um and I feel like they are going to continue being the best source, especially when I I am finishing my undergraduate degree and transitioning out of my undergraduate education. Um and I firmly believe that when the time is right, they will give me um the resources I will need to keep finding information and continue learning",102.74,234,136.655635584972,"2022-12-24T18:36:43.458Z","https://www.cameratag.com/assets/v-6638d3ec-b451-4c6a-aa95-2c784ceb5dd3/mp3.mp3","https://lotic.qualtrics.com/jfe/form/SV_9NwfGbrxyxUZOku?PROLIFIC_PID=5f9e394bfc6fc63e6317cf9f&STUDY_ID=639e73b38884ae6555e593ca&SESSION_ID=63a7311382970e8be965d69d","a-b14b7c20-5f43-013b-1cdd-02c7c2460d41",FALSE,FALSE,"Goals","Goals","If your goal was a more satisfying life, what would be your first step towards that goal?","Lets talk about wellbeing","prompt_01",29,"Yes"
"v-9dc4310c-1c8f-4728-a6ee-122b0c53103c","63460f79457f687948f53b88","PromptGoal","I'm very satisfied, person. What I've done is very satisfactory. Okay? And then I want to. My goal is to help the poor people is my goal. And this is my next step to help the people.",35.67,37,62.2371740958789,"2022-12-24T19:25:47.327Z","https://www.cameratag.com/assets/v-9dc4310c-1c8f-4728-a6ee-122b0c53103c/mp3.mp3","https://lotic.qualtrics.com/jfe/form/SV_9NwfGbrxyxUZOku?PROLIFIC_PID=63460f79457f687948f53b88&STUDY_ID=639e73b38884ae6555e593ca&SESSION_ID=63a7480b36b2aa22ec00a880","a-b14b7c20-5f43-013b-1cdd-02c7c2460d41",FALSE,FALSE,"Goals","Goals","If your goal was a more satisfying life, what would be your first step towards that goal?","Lets talk about wellbeing","prompt_01",30,"Yes"
"v-cc07ce40-a9e3-4456-8edc-431d452e78ad","610c0307782b54307339d806","PromptGoal","um hmm I think to live like a satisfying life, I need to be more, I need to become more confident in myself and stop watering down my personality um with new people I meet or even like other people I meet, I think I spend a lot of time trying to like downplay what I think and how I feel and the stronger aspects of my personality, because I don't want to come across cringe. E you know, or like, I don't know, I just, I just value other people's opinions of me, I think a little bit too much. So I think my first step and moving towards a more satisfying life would be to work on my confidence um personality wise and just start doing things that feel more true to myself. Um so I don't know, pick up more classes and hobbies that I want to get better at and also just cut out a lot more time for myself and to do things that do make me feel like fulfilled. Um I also think that I need to push myself more to like, step outside of my boundaries and do things out of my comfort zone. I'm hoping that just comes with age. I'm hoping that like, as I get older, that just becomes easier because I think at this stage you just kind of doubt yourself a lot and don't really feel capable. So I think confidence and pushing myself would be really helpful for me to live a more satisfying life",87.91,258,176.089182118075,"2022-12-24T20:34:18.690Z","https://www.cameratag.com/assets/v-cc07ce40-a9e3-4456-8edc-431d452e78ad/mp3.mp3","https://lotic.qualtrics.com/jfe/form/SV_9NwfGbrxyxUZOku?PROLIFIC_PID=610c0307782b54307339d806&STUDY_ID=639e73b38884ae6555e593ca&SESSION_ID=63a75e51120aa28e4c11a4de","a-b14b7c20-5f43-013b-1cdd-02c7c2460d41",FALSE,FALSE,"Goals","Goals","If your goal was a more satisfying life, what would be your first step towards that goal?","Lets talk about wellbeing","prompt_01",22,"Yes"
"v-1769d1fb-3668-4303-a0ca-5be7ecf5c5db","60fdde1ad72d136b4b20c402","PromptGoal","my goal. Um if my goal were to be a more satisfying life, my first step would probably be to cut out all the negative things in my life that aren't benefiting me and our motivating me to be the best individual that I can, because that is satisfaction to me, just having peace of mind and not having toxic people feeling, feeling space that shouldn't be taken up. So my first step would probably be a look at the people in my life and I think if they're benefiting me and if I need to make any changes to that, this is a very crucial step. And after this step, I know that I'll be at a better place of reaching a goal of a more satisfying life. Because toxic people will never, ever leads a more satisfying life. They will always lead to um satisfaction because they're dragging you down and they're making you feel better, they're making you overthink and you need to just let go and learn to be okay with people coming and going from your life because not everyone is meant to be with you forever. And once people understand that they definitely can reach a more satisfying life",92.74,205,132.628854863058,"2022-12-24T20:46:31.533Z","https://www.cameratag.com/assets/v-1769d1fb-3668-4303-a0ca-5be7ecf5c5db/mp3.mp3","https://lotic.qualtrics.com/jfe/form/SV_9NwfGbrxyxUZOku?PROLIFIC_PID=60fdde1ad72d136b4b20c402&STUDY_ID=639e73b38884ae6555e593ca&SESSION_ID=63a7588a4db30e95f5e7b869","a-b14b7c20-5f43-013b-1cdd-02c7c2460d41",FALSE,FALSE,"Goals","Goals","If your goal was a more satisfying life, what would be your first step towards that goal?","Lets talk about wellbeing","prompt_01",17,"Yes"
"v-834dafc5-2815-47c1-8e22-a059e3e93268","610795acedc4b47fda202f10","PromptGoal","if my goal was a more satisfying life, what would be my first step towards this goal? This is a deep question that I don't really know because I think that would take me thinking about what is satisfying in my life and what is not satisfying. I one could argue that I have already done this by transferring because I have made my life more satisfying by being in a better environment that I like being in. Um So I feel like that is a step that I have made to make my life more satisfying and it has worked because now I'm at a new school and I'm happy and but right now I think it would probably be going to a therapist or something because I just don't have any really external issues except I just Is that recently fun you know it's called Sorry. Um And I guess another thing that would make my life more satisfying is buying a sweater from Zara that's really soft because now I really want to get a sweater but I think just kind of like working on things and exercising more and like just treating myself better and honestly sleep, I need to sleep a lot more and that's something that I realized is I don't sleep enough. So I think that working on my sleep schedule something that make my life more satisfying and rewarding because I'm just tired all the time. So that is something that I am employing next semester I am giving myself an earlier schedule so I'll be up earlier. So that'll be nice and productive hopefully for me all of next semester.",89.66,279,186.705331251394,"2022-12-24T21:02:42.593Z","https://www.cameratag.com/assets/v-834dafc5-2815-47c1-8e22-a059e3e93268/mp3.mp3","https://lotic.qualtrics.com/jfe/form/SV_9NwfGbrxyxUZOku?PROLIFIC_PID=610795acedc4b47fda202f10&STUDY_ID=639e73b38884ae6555e593ca&SESSION_ID=63a760e721c4e5ef14211014","a-b14b7c20-5f43-013b-1cdd-02c7c2460d41",FALSE,FALSE,"Goals","Goals","If your goal was a more satisfying life, what would be your first step towards that goal?","Lets talk about wellbeing","prompt_01",26,"Yes"
"v-3a1b43aa-fd37-412d-9a19-02d7c9ca76ad","612065dc0aa390e70c9848ff","PromptGoal","I feel like the first step towards creating satisfying life is first establishing what things, you know really bring you joy and who bring you joy and making sure that you allocate time to be involved in those things. Um I found that well you know, my professional accomplishments um and my school achievements and you know where I'm gonna end up with work, well those are all really great things and they do satisfy me. It is really sad when I don't have friends or you know, a a romantic partner that I'm able to share these accomplishments one day I want to have, you know, be able to have a family to share all these accomplishments with. I think just building those relationships, finding friends, um putting more weight into those and less into work and school work or things that would make me more satisfied and doing things that I really enjoy outside of just studying. Those are all things that I wanted to be able to do more at some point um and being able to have more hobbies and develop hobbies that I can do just for me and that aren't for just school and getting a job",89.11,203,136.68499607227,"2022-12-24T22:28:13.223Z","https://www.cameratag.com/assets/v-3a1b43aa-fd37-412d-9a19-02d7c9ca76ad/mp3.mp3","https://lotic.qualtrics.com/jfe/form/SV_9NwfGbrxyxUZOku?PROLIFIC_PID=612065dc0aa390e70c9848ff&STUDY_ID=639e73b38884ae6555e593ca&SESSION_ID=63a776f7d3de91582465da59","a-b14b7c20-5f43-013b-1cdd-02c7c2460d41",FALSE,FALSE,"Goals","Goals","If your goal was a more satisfying life, what would be your first step towards that goal?","Lets talk about wellbeing","prompt_01",29,"Yes"
"v-ff6c7f6d-5030-4215-9a76-f35b2d1c9dad","62cb164128bc19ebb5996a51","PromptGoal","um the first, if my goal is to have the most in life, I think the first step is to find something that I can accomplish long term or short term, something that I can, it will be tough. Yes, but I know I can get it. I know that I can push through this. There's a sliver of who's hoping to do it. That's that's the thing that I need. I think everything else will probably be able to find a way to get this. Which is that one accomplishment, That one goal that I want to achieve and I can see that's achievable, I just need time. I need to work.",30.26,113,224.058162590879,"2022-12-24T22:28:17.713Z","https://www.cameratag.com/assets/v-ff6c7f6d-5030-4215-9a76-f35b2d1c9dad/mp3.mp3","https://lotic.qualtrics.com/jfe/form/SV_9NwfGbrxyxUZOku?PROLIFIC_PID=62cb164128bc19ebb5996a51&STUDY_ID=639e73b38884ae6555e593ca&SESSION_ID=63a771f3d6b67bdf4965da76","a-b14b7c20-5f43-013b-1cdd-02c7c2460d41",FALSE,FALSE,"Goals","Goals","If your goal was a more satisfying life, what would be your first step towards that goal?","Lets talk about wellbeing","prompt_01",13,"Yes"
"v-bd5d43f0-77e4-4ed1-b7b3-677fa1b76954","6117be8d81c34e0b13821371","PromptGoal","I would say I'm a pretty academically driven person. Um I want to get smarter every day. I want to get stronger every day in terms of I guess weight training and stuff like that. So I guess in order for me to accomplish these things, I need to not be worried about money. That's the biggest hurdle in my life right now. It's money. Um, this is probably the biggest issue for everyone else out in the world anyways. Um got money on your mind. So my goal to have a more satisfying life is to become more financially independent. Um be able to buy things when I want to and just not have to worry about money because when you're worrying about something as trivial like that, I guess your sense of judgment and actions are clouded by you just, I guess don't realize your full potential as a person without having some sort of financial backing. If you guys know what I'm trying to say here, that's my first school.",100,173,103.8,"2022-12-25T00:01:18.974Z","https://www.cameratag.com/assets/v-bd5d43f0-77e4-4ed1-b7b3-677fa1b76954/mp3.mp3","https://lotic.qualtrics.com/jfe/form/SV_9NwfGbrxyxUZOku?PROLIFIC_PID=6117be8d81c34e0b13821371&STUDY_ID=639e73b38884ae6555e593ca&SESSION_ID=63a7884290613201b2566b7d","a-b14b7c20-5f43-013b-1cdd-02c7c2460d41",FALSE,FALSE,"Goals","Goals","If your goal was a more satisfying life, what would be your first step towards that goal?","Lets talk about wellbeing","prompt_01",5,"Yes"
"v-cf0fdf0c-90e5-436d-a383-cea8513e4ced","6115f065036ef79a5d0522ac","PromptGoal","if my goal was to have a more satisfying life. The first step for me to achieve the goal is to save money. I love the city. I live in a very, very busy, bustling city as you can tell from the background noise. However, as much as I love the city, I also love the nature. I love my solidarity. I love being alone. So it's a very completing um my views are very completely because although I do love the busy life, I also love, I also love the quiet life. So however one in order for me to have a satisfying life, I need to move somewhere where it's quiet and quaint, but it is still near a very busy area. I would love to live near a forest or on the forest in the forest, not on the forest in the forest. So the first step for me would be to save up money to buy a van a van where I can live in because I love road tripping and in road trips, you can discover new areas, meet new people and just live life to the fullest and in the present, because that is what I love. I love living in the present and I absolutely adore the idea of traveling and I really, really want to travel. However, I really can't travel much because of low income. So, the first step for me to have a satisfying life is to save money in order for me to be able to get a ban. So that way I can travel and pursue something that is very rewarding and satisfying for me.",109.76,277,151.421282798834,"2022-12-25T00:02:51.369Z","https://www.cameratag.com/assets/v-cf0fdf0c-90e5-436d-a383-cea8513e4ced/mp3.mp3","https://lotic.qualtrics.com/jfe/form/SV_9NwfGbrxyxUZOku?PROLIFIC_PID=6115f065036ef79a5d0522ac&STUDY_ID=639e73b38884ae6555e593ca&SESSION_ID=63a78c28f15329c4c93dca5c","a-b14b7c20-5f43-013b-1cdd-02c7c2460d41",FALSE,FALSE,"Goals","Goals","If your goal was a more satisfying life, what would be your first step towards that goal?","Lets talk about wellbeing","prompt_01",16,"Yes"
"v-4cd5cd05-c02e-4e4c-bbff-ff256d988381","5c3aaecb3536ef0001673593","PromptGoal","I feel like I'm, I feel like I'm already going towards this goal, but if it was for a more satisfying life, my first step would be defining what satisfying life is for me, that would just be graduating from college and getting an industry job once I do graduate, however, that's kind of basic, so just going at it from like a deeper perspective, I think I would want deeper social connections with people that I'm talking to as well as greater emotional intelligence. So my first step for the deeper social connections would actually be putting myself out there, which is something that I do struggle with. Um it is a bit difficult because I am an introvert and quite, I mean I could be allowed and I can make jokes as I am right now, but I would prefer to stay quiet, listen, if that makes sense. So, I think my first step would actually be to gain the confidence to just do whatever the hell I want and hopefully I'll find my own people to talk to and I just continue to me just continue to any activity I do. So like, say I like golfing just golfed, even if I'm by myself and eventually, maybe I'll find someone to talk to in a sense of just, I forgot the segment, I said, yeah, I can't think of a segment I said earlier, but yeah, I think I just need to make deeper social connections and that would allow me to just have a more fulfilling and satisfying life",87.86,263,179.603915319827,"2022-12-25T00:45:20.850Z","https://www.cameratag.com/assets/v-4cd5cd05-c02e-4e4c-bbff-ff256d988381/mp3.mp3","https://lotic.qualtrics.com/jfe/form/SV_9NwfGbrxyxUZOku?PROLIFIC_PID=5c3aaecb3536ef0001673593&STUDY_ID=639e73b38884ae6555e593ca&SESSION_ID=63a797967620375629134d5e","a-b14b7c20-5f43-013b-1cdd-02c7c2460d41",FALSE,FALSE,"Goals","Goals","If your goal was a more satisfying life, what would be your first step towards that goal?","Lets talk about wellbeing","prompt_01",18,"Yes"
"v-ca8977e6-d273-4722-8366-2d0ff106c6de","611153cba55e366b956c3461","PromptGoal","my first step to get a more satisfying life like point blank is getting the hell out of this house. Um And I really really wish I could do that sometime within the next three years. Um I've been talking about it with a counselor um with my boyfriend. I haven't really brought it up with my family but I want to get out, I want to get as far as possible like of course visit for holidays and stuff like that but I just don't really want to be close. Um And you know I guess together the house I have to like actually where it could be good in my studies get like tons of scholarships which I'm already working towards. Um You know like I do studies on prolific so I can have like pocket money and stuff like that. Um I've been applying to a bunch of jobs, some jobs that I probably don't even want. Um But honestly I'm I'm just hoping for the best hoping that I can get out of here. Um I don't know I have to do well in school too which I need to get better. I feel like if I went to school in person because I do all online classes. I feel like if I went to school in person it would be a hell of a lot easier than online because I have undiagnosed A. D. H. D. Um So it's really really hard for me to be able to concentrate especially whenever like my house and my room is my safe space so yeah",108.1,268,148.751156336725,"2022-12-25T01:04:25.620Z","https://www.cameratag.com/assets/v-ca8977e6-d273-4722-8366-2d0ff106c6de/mp3.mp3","https://lotic.qualtrics.com/jfe/form/SV_9NwfGbrxyxUZOku?PROLIFIC_PID=611153cba55e366b956c3461&STUDY_ID=639e73b38884ae6555e593ca&SESSION_ID=63a7978c0950c567b026b7d5","a-b14b7c20-5f43-013b-1cdd-02c7c2460d41",FALSE,FALSE,"Goals","Goals","If your goal was a more satisfying life, what would be your first step towards that goal?","Lets talk about wellbeing","prompt_01",14,"Yes"
"v-7f92c7c0-a4d1-40ec-91e9-84a1eb15a352","6283b6f7072c9528da2696b6","PromptGoal","I would say that one of my goals is a more satisfying life. And I am working on steps towards that. One of the steps is to be able to have my partner work from home and be working for ourselves so that we have a lot more so we have higher income potential and we have a lot more flexibility to do the things that we want to do, to be spontaneous too, travel to just go on adventures to just to spend time with each other and really feel like uh cohesive unit. Um, so the first step that we're doing is working on our business and actually should have our business running this upcoming week, because we've been working really hard on getting it ready to debut. And that's the first step. Next step is growing the business so that we have more time with each other, more flexibility with our time. Just more opportunities. Because we make the opportunities instead of relying on businesses to make the opportunities for us.",98.91,174,105.550500454959,"2022-12-25T03:22:22.219Z","https://www.cameratag.com/assets/v-7f92c7c0-a4d1-40ec-91e9-84a1eb15a352/mp3.mp3","https://lotic.qualtrics.com/jfe/form/SV_9NwfGbrxyxUZOku?PROLIFIC_PID=6283b6f7072c9528da2696b6&STUDY_ID=639e73b38884ae6555e593ca&SESSION_ID=63a7bc6add6cd495c4d42f1d","a-b14b7c20-5f43-013b-1cdd-02c7c2460d41",FALSE,FALSE,"Goals","Goals","If your goal was a more satisfying life, what would be your first step towards that goal?","Lets talk about wellbeing","prompt_01",24,"Yes"
"v-d8bc7613-bf40-4ea9-aff0-f7f825c441dc","5bf308873a46830001a64a09","PromptGoal","if my goal was to have a more satisfying life, I think to start with my whole family needs therapy, there's a lot of traumas that have to heal before we can move forward. There's a lot of mending, a lot of broken hearts that need to be fixed. A lot of old patterns to, to unlearn. I think that the best way to have a more satisfying life is to hell mentally. I think a lot of healing needs to be done in order for satisfying life. Um I don't really think that I would have a goal of making my life more satisfying, but I do want that for my Children and in order that for that to happen, old patterns have to be unlearned and we have to learn new skills, new communication, new ways to talk to each other, new ways to to deal with stress, I guess, most importantly self love, I think that I think that myself and my daughters struggle with self love a lot and I think that if we could nail that one thing, we'd have a much more satisfying life",95.86,190,118.923430002086,"2022-12-25T03:30:27.996Z","https://www.cameratag.com/assets/v-d8bc7613-bf40-4ea9-aff0-f7f825c441dc/mp3.mp3","https://lotic.qualtrics.com/jfe/form/SV_9NwfGbrxyxUZOku?PROLIFIC_PID=5bf308873a46830001a64a09&STUDY_ID=639e73b38884ae6555e593ca&SESSION_ID=63a7be4b128d6494de28561d","a-b14b7c20-5f43-013b-1cdd-02c7c2460d41",FALSE,FALSE,"Goals","Goals","If your goal was a more satisfying life, what would be your first step towards that goal?","Lets talk about wellbeing","prompt_01",15,"Yes"
"v-c2fae1fd-79da-41c1-afa3-a605d7dcbe25","60fd64fb28334cadc460cbe0","PromptGoal","um So if my goal was for more satisfying life, um I think the first step that I would take, like, the first thing that I would do is to just make sure that I'm really getting plugged into, things that are fulfilling um things that make me feel as if I'm, you know, I really have a purpose, I'm maybe that's like helping people or I can like see the progress I'm making in a like maybe a hobby or a skill, something like that. Um something where you can see the good that you are doing, maybe that's for yourself, maybe that's for other people, whatever. Um But um something that you can see progress also like taking stock of the things that you have and the things that your content in, I feel like would be really satisfying, but then also the things that you want to do better and then start there, so it's like if this is an area of my life that I'm not contented, obviously I'm not satisfied, what can I do to get there um and then kind of start making that list and figuring out how you can reach those goals, you know, by whatever means are necessary. Um Because when you are able to correct or improve on the things that you would to improve on that I feel like that leads to being much more satisfying as well. So I would say those are the steps that I would take just things where I can see the progress I'm making for the way that I'm like improving, helping other people, things like that",92.63,274,177.480297959624,"2022-12-25T03:58:20.106Z","https://www.cameratag.com/assets/v-c2fae1fd-79da-41c1-afa3-a605d7dcbe25/mp3.mp3","https://lotic.qualtrics.com/jfe/form/SV_9NwfGbrxyxUZOku?PROLIFIC_PID=60fd64fb28334cadc460cbe0&STUDY_ID=639e73b38884ae6555e593ca&SESSION_ID=63a7c2abb28344a949dc0060","a-b14b7c20-5f43-013b-1cdd-02c7c2460d41",FALSE,FALSE,"Goals","Goals","If your goal was a more satisfying life, what would be your first step towards that goal?","Lets talk about wellbeing","prompt_01",28,"Yes"
"v-022c6a99-3711-40fc-8b20-6ac05c8c3192","60ff33cc6af4b3d6fd134965","PromptGoal","I think, um, something that would make my life more satisfying is having more friends, which is something I just mentioned in another answer. Um that is something that I think socially is really important, especially for me. I have a history of mental health struggles and depression and I have family and I have a boyfriend who I am, you know, quite fulfills a lot of my social needs and I do have friends, um, but they're mostly, or they're they're pretty much all like long distance, they're not in my city. Um, so I do get to see them on occasion, I do talk to them online, but I do think that I need more sort of in person friends. Um, so I think, I guess that would be my, my first step and the first step for that is, um, you know, putting in the effort, uh, to go make friends, I'm in college, so I have a lot of opportunities. Um, you know, I've, I've been trying to figure out what is my sort of plan for that. Um, you know, clubs, classes, I do have a lot of ideas, so I think that just trying to fulfill the social um, sort of needs that I have would really help me feel a lot happier and have more, um, I guess content or joyful times and three times and stuff, so I don't know, I think that would be my first step",97.72,246,151.043798608269,"2022-12-25T05:46:51.818Z","https://www.cameratag.com/assets/v-022c6a99-3711-40fc-8b20-6ac05c8c3192/mp3.mp3","https://lotic.qualtrics.com/jfe/form/SV_9NwfGbrxyxUZOku?PROLIFIC_PID=60ff33cc6af4b3d6fd134965&STUDY_ID=639e73b38884ae6555e593ca&SESSION_ID=63a7de61ed3d6d609d6f29e2","a-b14b7c20-5f43-013b-1cdd-02c7c2460d41",FALSE,FALSE,"Goals","Goals","If your goal was a more satisfying life, what would be your first step towards that goal?","Lets talk about wellbeing","prompt_01",16,"Yes"
"v-b3e0551d-924b-404a-818a-7ea0926f28b8","5e8cf2990fa7b60ba8b4a657","PromptGoal","My first step towards a more savage by life is achievable. Girls Andrews, I had as a child. What do you spread down looking? What I want to do? Uh, so what? The reminders, uh, calendar events that will help you reach this goal that I have.",27.92,47,101.002865329513,"2022-12-25T08:40:20.866Z","https://www.cameratag.com/assets/v-b3e0551d-924b-404a-818a-7ea0926f28b8/mp3.mp3","https://lotic.qualtrics.com/jfe/form/SV_9NwfGbrxyxUZOku?PROLIFIC_PID=5e8cf2990fa7b60ba8b4a657&STUDY_ID=639e73b38884ae6555e593ca&SESSION_ID=63a805e8900f1ce4d07cc742","a-b14b7c20-5f43-013b-1cdd-02c7c2460d41",FALSE,FALSE,"Goals","Goals","If your goal was a more satisfying life, what would be your first step towards that goal?","Lets talk about wellbeing","prompt_01",7,"Yes"
"v-ae2b4b9f-ce23-40b2-a58c-cae29159f99a","63657781c04fe648496b9bab","PromptGoal","if my goal was a more satisfying life, My first step towards that goal would be going to be to be go on a bike ride. There's something about riding a road bike in an area that you live in um that just opens up your fucking brain. Excuse me. Um It just makes me feel better overall exercise. Endorphin rush from it to seeing the beautiful sights, relatively beautiful sights no matter if they're novel or not, um it just makes you feel better and like when in that state of feeling good about yourself, you can try to I don't recognize the things that are bringing you down and the actions that are bringing you down and try to mediate them and we're working remove them. Excuse me. Um I guess that that's the first step. Maybe be more active, I guess in a more abstract way it would be um get outside, maybe go be around people, maybe will be around people doing the thing that I enjoy. That could probably also be a first step in living a more satisfying life as opposed to just what I normally do. Wake up, stay indoors, play video games, wait until my friends inevitably roll around. Um Yeah, I think that that would be probably my first step towards um creating a more satisfying life to be good outside",116.93,230,118.019327802959,"2022-12-25T10:18:46.181Z","https://www.cameratag.com/assets/v-ae2b4b9f-ce23-40b2-a58c-cae29159f99a/mp3.mp3","https://lotic.qualtrics.com/jfe/form/SV_9NwfGbrxyxUZOku?PROLIFIC_PID=63657781c04fe648496b9bab&STUDY_ID=639e73b38884ae6555e593ca&SESSION_ID=63a8191573d231e505566b97","a-b14b7c20-5f43-013b-1cdd-02c7c2460d41",FALSE,FALSE,"Goals","Goals","If your goal was a more satisfying life, what would be your first step towards that goal?","Lets talk about wellbeing","prompt_01",12,"Yes"
"v-a2ec98fb-ecfb-43fc-bb50-a6bdd151d7da","62df4f5f6812864868e9ea66","PromptGoal","My first step towards finding a more satisfying life would be to get an apartment of my own, or I can live and start pursuing my life goals. Once I move away from home, I will be able to pursue a more satisfying life. I have many goals in the future, such as traveling and raising a family. But the first step is getting a place of my own.",29.26,69,141.49008885851,"2022-12-25T15:12:23.928Z","https://www.cameratag.com/assets/v-a2ec98fb-ecfb-43fc-bb50-a6bdd151d7da/mp3.mp3","https://lotic.qualtrics.com/jfe/form/SV_9NwfGbrxyxUZOku?PROLIFIC_PID=62df4f5f6812864868e9ea66&STUDY_ID=639e73b38884ae6555e593ca&SESSION_ID=63a862c9c647d822c60b58e3","a-b14b7c20-5f43-013b-1cdd-02c7c2460d41",FALSE,FALSE,"Goals","Goals","If your goal was a more satisfying life, what would be your first step towards that goal?","Lets talk about wellbeing","prompt_01",15,"Yes"
"v-e32130f4-e86d-45ed-8407-1267a109fcb2","5da956c25a994b001650f1e3","PromptGoal","My goal is my own life was to have a more satisfying life. I think that my first step would be to just kind of ignore what other people around me are doing, or how they're living their life or how they betray their life. Because a comparison generally is what tends to fixate me on the deficit in my life. So just focusing on myself and you know what I enjoy of life, which is kind of different to what other people like. But at the same time I I compare myself to what other people are doing and even if it's not something that I desire, um make simple because I see other people doing, I feel like I'm missing out on it.",47.54,125,157.76188472865,"2022-12-25T17:04:01.626Z","https://www.cameratag.com/assets/v-e32130f4-e86d-45ed-8407-1267a109fcb2/mp3.mp3","https://lotic.qualtrics.com/jfe/form/SV_9NwfGbrxyxUZOku?PROLIFIC_PID=5da956c25a994b001650f1e3&STUDY_ID=639e73b38884ae6555e593ca&SESSION_ID=63a87e5c3c9a42af0365da5e","a-b14b7c20-5f43-013b-1cdd-02c7c2460d41",FALSE,FALSE,"Goals","Goals","If your goal was a more satisfying life, what would be your first step towards that goal?","Lets talk about wellbeing","prompt_01",11,"Yes"
"v-fc3eeaaf-7ea4-4dd7-8e10-edb32219d825","6074f9259206bee52b6bc013","PromptGoal","um there are two kind of steps that I would take to sort of have a more satisfying life. The first would be to um like go in the direction of my personal life that I want to go and that would be to um find someone to date a boyfriend, something like that. So I guess um I'm gonna have to get on the apps or co meet someone because I feel like all of the people sort of that I've talked to um like I just don't see the person in there and I need to meet new people and sort of expand my horizons in that regard and then I can find someone um that I connect with and I want to find someone that I can spend my life with, so that's kind of step one and then step two would be I'm right now living with my parents and um I'd like to move out so I need to find an apartment or a condo or house or something. Um But I don't know that I can really afford a house right now but um I could probably afford an apartment and so I need to find one that I like and that you know is a good rental price and everything and I need to um like put an application in and um yeah rent and then I need to like buy a bunch of furniture and do all that stuff so um that would be what I need to do and I also need to probably save some money for the future so that I can buy a house or buy a condo because ultimately I don't wanna be renting for the rest of my life, like I want to buy something. Um So I will need to save some money for a down payment and uh yeah.",101.78,315,185.694635488308,"2022-12-25T19:18:08.839Z","https://www.cameratag.com/assets/v-fc3eeaaf-7ea4-4dd7-8e10-edb32219d825/mp3.mp3","https://lotic.qualtrics.com/jfe/form/SV_9NwfGbrxyxUZOku?PROLIFIC_PID=6074f9259206bee52b6bc013&STUDY_ID=639e73b38884ae6555e593ca&SESSION_ID=63a8995f09285123b5567542","a-b14b7c20-5f43-013b-1cdd-02c7c2460d41",FALSE,FALSE,"Goals","Goals","If your goal was a more satisfying life, what would be your first step towards that goal?","Lets talk about wellbeing","prompt_01",21,"Yes"
